Date,Year,Month,Quarter,Product_Category,Region,Sales,Units_Sold,Marketing_Spend,Promotions,Price_Per_Unit,Customer_Count,Previous_Month_Sales
2016-04,2016,4,2,Electronics,East,65561,2447,8070,1,26.79,591,0
2016-04,2016,4,2,Electronics,West,62563,871,5513,1,71.83,111,0
2016-04,2016,4,2,Electronics,Central,65345,1401,4103,1,46.64,215,0
2016-04,2016,4,2,Clothing,North,54676,572,6811,0,95.59,97,0
2016-04,2016,4,2,Clothing,South,50681,730,4904,1,69.43,119,0
2016-04,2016,4,2,Clothing,East,52912,970,6517,1,54.55,280,0
2016-04,2016,4,2,Clothing,West,41738,425,4776,1,98.21,43,0
2016-04,2016,4,2,Clothing,Central,45651,520,3524,0,87.79,60,0
2016-04,2016,4,2,Home,North,40372,576,3576,0,70.09,112,0
2016-04,2016,4,2,Home,South,39423,1041,3001,0,37.87,201,0
2016-04,2016,4,2,Home,East,54067,2297,7837,1,23.54,670,0
2016-04,2016,4,2,Home,West,40951,526,5959,0,77.85,131,0
2016-04,2016,4,2,Home,Central,36779,381,3376,1,96.53,72,0
2016-04,2016,4,2,Food,North,44957,966,5581,2,46.54,241,0
2016-04,2016,4,2,Food,South,33220,420,4010,0,79.1,81,0
2016-04,2016,4,2,Food,East,47259,1005,2718,4,47.02,135,0
2016-04,2016,4,2,Food,West,27888,336,2080,1,83.0,63,0
2016-04,2016,4,2,Food,Central,37496,795,4742,2,47.16,183,0
2016-04,2016,4,2,Beauty,North,33940,497,3850,1,68.29,142,0
2016-04,2016,4,2,Beauty,South,29939,309,2887,2,96.89,38,0
2016-04,2016,4,2,Beauty,East,34218,1001,4096,0,34.18,131,0
2016-04,2016,4,2,Beauty,West,27516,342,1869,1,80.46,81,0
2016-04,2016,4,2,Beauty,Central,31051,704,4204,2,44.11,80,0
2016-05,2016,5,2,Electronics,North,62680,2314,7772,2,27.09,438,0
2016-05,2016,5,2,Electronics,South,59313,2258,5651,2,26.27,293,0
2016-05,2016,5,2,Electronics,East,76497,980,9190,1,78.06,291,0
2016-05,2016,5,2,Electronics,West,58702,1821,7607,1,32.24,526,0
2016-05,2016,5,2,Electronics,Central,63710,1884,6564,2,33.82,461,0
2016-05,2016,5,2,Clothing,North,49894,552,6178,0,90.39,110,0
2016-05,2016,5,2,Clothing,South,47343,478,6220,1,99.04,84,0
2016-05,2016,5,2,Clothing,East,60210,1000,3988,2,60.21,237,0
2016-05,2016,5,2,Clothing,West,46423,491,5523,2,94.55,71,0
2016-05,2016,5,2,Clothing,Central,42133,800,5544,1,52.67,131,0
2016-05,2016,5,2,Home,North,49929,605,5744,1,82.53,104,0
2016-05,2016,5,2,Home,South,42467,661,2305,1,64.25,162,0
2016-05,2016,5,2,Home,East,51620,628,7043,1,82.2,94,0
2016-05,2016,5,2,Home,West,40179,1081,2364,0,37.17,289,0
2016-05,2016,5,2,Home,Central,42126,612,4560,3,68.83,143,0
2016-05,2016,5,2,Food,North,41184,1375,2738,3,29.95,197,0
2016-05,2016,5,2,Food,South,38030,468,3142,1,81.26,92,0
2016-05,2016,5,2,Food,East,50343,573,5366,1,87.86,150,0
2016-05,2016,5,2,Food,West,28457,389,2099,2,73.15,43,0
2016-05,2016,5,2,Food,Central,36007,853,4431,1,42.21,108,0
2016-05,2016,5,2,Beauty,North,31682,352,3325,2,90.01,39,0
2016-05,2016,5,2,Beauty,South,34675,1095,3989,0,31.67,297,0
2016-05,2016,5,2,Beauty,East,30341,722,3116,2,42.02,139,0
2016-05,2016,5,2,Beauty,West,24992,353,3531,2,70.8,102,0
2016-05,2016,5,2,Beauty,Central,31244,402,2294,1,77.72,76,0
2016-06,2016,6,2,Electronics,North,68485,781,9687,2,87.69,186,0
2016-06,2016,6,2,Electronics,South,60075,887,8477,0,67.73,161,0
2016-06,2016,6,2,Electronics,East,74435,1662,7651,3,44.79,326,0
2016-06,2016,6,2,Electronics,West,49200,1401,4622,3,35.12,277,0
2016-06,2016,6,2,Electronics,Central,68095,1446,8329,3,47.09,367,0
2016-06,2016,6,2,Clothing,North,43548,713,5488,2,61.08,138,0
2016-06,2016,6,2,Clothing,South,45253,1398,4459,2,32.37,300,0
2016-06,2016,6,2,Clothing,East,54153,903,4980,1,59.97,219,0
2016-06,2016,6,2,Clothing,West,43018,567,5317,3,75.87,124,0
2016-06,2016,6,2,Clothing,Central,49681,1906,6979,0,26.07,299,0
2016-06,2016,6,2,Home,North,42122,920,2297,2,45.78,247,0
2016-06,2016,6,2,Home,South,37195,454,3728,0,81.93,80,0
2016-06,2016,6,2,Home,East,47735,2042,6859,0,23.38,420,0
2016-06,2016,6,2,Home,West,42372,1008,2633,1,42.04,123,0
2016-06,2016,6,2,Home,Central,38924,557,4774,3,69.88,67,0
2016-06,2016,6,2,Food,North,43289,634,2470,1,68.28,112,0
2016-06,2016,6,2,Food,South,34557,386,3604,1,89.53,99,0
2016-06,2016,6,2,Food,East,35110,1001,4444,0,35.07,235,0
2016-06,2016,6,2,Food,West,41541,518,4558,2,80.19,149,0
2016-06,2016,6,2,Food,Central,31920,415,3846,2,76.92,44,0
2016-06,2016,6,2,Beauty,North,36257,897,3000,0,40.42,100,0
2016-06,2016,6,2,Beauty,South,28818,939,3371,1,30.69,251,0
2016-06,2016,6,2,Beauty,East,39938,711,3404,1,56.17,198,0
2016-06,2016,6,2,Beauty,West,25364,275,2304,1,92.23,64,0
2016-06,2016,6,2,Beauty,Central,30719,803,2411,3,38.26,187,0
2016-07,2016,7,3,Electronics,North,64381,1524,7354,3,42.24,367,0
2016-07,2016,7,3,Electronics,South,62062,1782,4097,1,34.83,324,0
2016-07,2016,7,3,Electronics,East,64599,711,6931,1,90.86,108,0
2016-07,2016,7,3,Electronics,West,55742,851,8006,0,65.5,245,0
2016-07,2016,7,3,Electronics,Central,62685,712,4105,1,88.04,121,0
2016-07,2016,7,3,Clothing,North,58419,1108,6474,2,52.72,216,0
2016-07,2016,7,3,Clothing,South,46464,1975,3935,0,23.53,563,0
2016-07,2016,7,3,Clothing,East,52301,744,3333,2,70.3,118,0
2016-07,2016,7,3,Clothing,West,43513,1299,5210,0,33.5,232,0
2016-07,2016,7,3,Clothing,Central,43103,457,3311,2,94.32,96,0
2016-07,2016,7,3,Home,North,46686,837,4942,0,55.78,145,0
2016-07,2016,7,3,Home,South,38825,796,4878,1,48.78,238,0
2016-07,2016,7,3,Home,East,52787,1876,4901,1,28.14,548,0
2016-07,2016,7,3,Home,West,45507,856,6771,2,53.16,194,0
2016-07,2016,7,3,Home,Central,44320,634,4893,2,69.91,134,0
2016-07,2016,7,3,Food,North,40897,1115,4776,2,36.68,303,0
2016-07,2016,7,3,Food,South,40226,1427,4075,0,28.19,377,0
2016-07,2016,7,3,Food,East,42160,1098,2951,1,38.4,252,0
2016-07,2016,7,3,Food,West,32204,371,3613,3,86.8,58,0
2016-07,2016,7,3,Food,Central,34331,828,3377,0,41.46,192,0
2016-07,2016,7,3,Beauty,North,39731,869,2724,2,45.72,148,0
2016-07,2016,7,3,Beauty,South,31975,1220,1881,0,26.21,133,0
2016-07,2016,7,3,Beauty,East,34007,508,4911,3,66.94,131,0
2016-07,2016,7,3,Beauty,West,27156,751,3266,1,36.16,157,0
2016-07,2016,7,3,Beauty,Central,28709,344,3085,3,83.46,66,0
2016-08,2016,8,3,Electronics,North,69201,1836,4504,2,37.69,283,0
2016-08,2016,8,3,Electronics,South,58199,846,6647,2,68.79,132,0
2016-08,2016,8,3,Electronics,East,74430,2145,4850,0,34.7,268,0
2016-08,2016,8,3,Electronics,West,50342,673,5609,2,74.8,153,0
2016-08,2016,8,3,Electronics,Central,63344,2915,6836,0,21.73,691,0
2016-08,2016,8,3,Clothing,North,57783,1724,4388,3,33.52,478,0
2016-08,2016,8,3,Clothing,South,43490,690,3726,1,63.03,184,0
2016-08,2016,8,3,Clothing,East,51346,831,4039,0,61.79,204,0
2016-08,2016,8,3,Clothing,West,48292,558,2791,0,86.54,87,0
2016-08,2016,8,3,Clothing,Central,41419,793,2183,2,52.23,91,0
2016-08,2016,8,3,Home,North,46091,542,3337,1,85.04,109,0
2016-08,2016,8,3,Home,South,46716,590,6708,1,79.18,125,0
2016-08,2016,8,3,Home,East,53997,1973,6051,0,27.37,455,0
2016-08,2016,8,3,Home,West,36943,436,2793,1,84.73,82,0
2016-08,2016,8,3,Home,Central,49041,1090,6411,0,44.99,219,0
2016-08,2016,8,3,Food,North,30300,409,3275,1,74.08,113,0
2016-08,2016,8,3,Food,South,32571,1027,3039,2,31.71,209,0
2016-08,2016,8,3,Food,East,49893,643,5259,0,77.59,95,0
2016-08,2016,8,3,Food,West,35268,1485,5198,2,23.75,158,0
2016-08,2016,8,3,Food,Central,44970,2152,5631,2,20.9,250,0
2016-08,2016,8,3,Beauty,North,41396,425,3335,2,97.4,93,0
2016-08,2016,8,3,Beauty,South,31771,394,4603,2,80.64,60,0
2016-08,2016,8,3,Beauty,East,38881,1035,2566,3,37.57,219,0
2016-08,2016,8,3,Beauty,West,27256,330,3488,1,82.59,98,0
2016-08,2016,8,3,Beauty,Central,30146,350,3997,0,86.13,64,0
2016-09,2016,9,3,Electronics,North,55838,1400,8303,2,39.88,305,0
2016-09,2016,9,3,Electronics,South,65994,693,6489,3,95.23,85,0
2016-09,2016,9,3,Electronics,East,70116,1950,8976,1,35.96,234,0
2016-09,2016,9,3,Electronics,West,55626,1522,3094,2,36.55,330,0
2016-09,2016,9,3,Electronics,Central,82013,821,8375,2,99.89,234,0
2016-09,2016,9,3,Clothing,North,58990,1135,5582,2,51.97,278,0
2016-09,2016,9,3,Clothing,South,48195,488,6429,2,98.76,138,0
2016-09,2016,9,3,Clothing,East,48841,681,3908,5,71.72,127,0
2016-09,2016,9,3,Clothing,West,40287,1214,2109,1,33.19,266,0
2016-09,2016,9,3,Clothing,Central,53964,561,6656,1,96.19,141,0
2016-09,2016,9,3,Home,North,42772,966,5570,2,44.28,280,0
2016-09,2016,9,3,Home,South,36737,584,4730,1,62.91,172,0
2016-09,2016,9,3,Home,East,45671,821,3596,1,55.63,197,0
2016-09,2016,9,3,Home,West,38751,1427,4307,1,27.16,363,0
2016-09,2016,9,3,Home,Central,44246,644,4615,1,68.7,86,0
2016-09,2016,9,3,Food,North,41099,791,2490,1,51.96,207,0
2016-09,2016,9,3,Food,South,25503,436,2416,2,58.49,120,0
2016-09,2016,9,3,Food,East,42452,454,2619,2,93.51,122,0
2016-09,2016,9,3,Food,West,38427,665,4717,0,57.78,134,0
2016-09,2016,9,3,Food,Central,31084,321,2195,2,96.83,74,0
2016-09,2016,9,3,Beauty,North,45283,556,6696,2,81.44,105,0
2016-09,2016,9,3,Beauty,South,24610,1048,3189,1,23.48,225,0
2016-09,2016,9,3,Beauty,East,40357,1822,4215,1,22.15,376,0
2016-09,2016,9,3,Beauty,West,25467,416,1755,1,61.22,105,0
2016-09,2016,9,3,Beauty,Central,35144,579,4505,2,60.7,135,0
2016-10,2016,10,4,Electronics,North,77145,1932,6249,3,39.93,432,0
2016-10,2016,10,4,Electronics,South,63256,1191,7860,1,53.11,345,0
2016-10,2016,10,4,Electronics,East,80252,996,5924,1,80.57,229,0
2016-10,2016,10,4,Electronics,West,52731,1534,6178,1,34.37,211,0
2016-10,2016,10,4,Electronics,Central,65839,795,3377,0,82.82,161,0
2016-10,2016,10,4,Clothing,North,55143,1587,4442,2,34.75,411,0
2016-10,2016,10,4,Clothing,South,52238,832,4107,1,62.79,179,0
2016-10,2016,10,4,Clothing,East,46829,914,5206,2,51.24,264,0
2016-10,2016,10,4,Clothing,West,46190,601,5347,2,76.86,77,0
2016-10,2016,10,4,Clothing,Central,39520,1460,4188,2,27.07,434,0
2016-10,2016,10,4,Home,North,52771,579,4234,0,91.14,103,0
2016-10,2016,10,4,Home,South,38569,1071,3660,0,36.01,289,0
2016-10,2016,10,4,Home,East,40368,437,3565,2,92.38,113,0
2016-10,2016,10,4,Home,West,39040,845,3815,3,46.2,134,0
2016-10,2016,10,4,Home,Central,38214,864,4161,1,44.23,254,0
2016-10,2016,10,4,Food,North,39640,1398,5567,0,28.35,349,0
2016-10,2016,10,4,Food,South,37165,1102,2276,0,33.73,194,0
2016-10,2016,10,4,Food,East,39735,474,2394,1,83.83,80,0
2016-10,2016,10,4,Food,West,31816,466,2873,2,68.27,113,0
2016-10,2016,10,4,Food,Central,37917,392,1999,1,96.73,55,0
2016-10,2016,10,4,Beauty,North,32419,1599,1717,2,20.27,405,0
2016-10,2016,10,4,Beauty,South,30454,616,2679,2,49.44,141,0
2016-10,2016,10,4,Beauty,East,38266,556,3737,1,68.82,72,0
2016-10,2016,10,4,Beauty,West,25771,744,2053,1,34.64,199,0
2016-10,2016,10,4,Beauty,Central,31332,1023,2091,3,30.63,252,0
2016-11,2016,11,4,Electronics,North,168532,3579,16115,2,47.09,728,0
2016-11,2016,11,4,Electronics,South,149142,3724,11731,3,40.05,871,0
2016-11,2016,11,4,Electronics,East,145090,1565,17051,3,92.71,178,0
2016-11,2016,11,4,Electronics,West,113613,2392,11525,2,47.5,625,0
2016-11,2016,11,4,Electronics,Central,162787,2480,23450,1,65.64,448,0
2016-11,2016,11,4,Clothing,North,129540,4342,17727,0,29.83,1156,0
2016-11,2016,11,4,Clothing,South,108326,2500,7033,2,43.33,308,0
2016-11,2016,11,4,Clothing,East,128652,2814,7396,1,45.72,698,0
2016-11,2016,11,4,Clothing,West,98562,1433,10154,2,68.78,325,0
2016-11,2016,11,4,Clothing,Central,119370,5160,14430,3,23.13,1059,0
2016-11,2016,11,4,Home,North,122858,3679,8266,1,33.39,465,0
2016-11,2016,11,4,Home,South,94653,1165,13362,1,81.25,256,0
2016-11,2016,11,4,Home,East,100798,1422,7221,0,70.88,280,0
2016-11,2016,11,4,Home,West,84926,1477,7682,0,57.5,169,0
2016-11,2016,11,4,Home,Central,114173,1641,15463,3,69.58,171,0
2016-11,2016,11,4,Food,North,107400,2676,11372,2,40.13,785,0
2016-11,2016,11,4,Food,South,75330,912,7952,1,82.6,243,0
2016-11,2016,11,4,Food,East,88768,950,10687,0,93.44,138,0
2016-11,2016,11,4,Food,West,89981,1204,4500,1,74.74,146,0
2016-11,2016,11,4,Food,Central,83423,955,9098,2,87.35,127,0
2016-11,2016,11,4,Beauty,North,81905,1023,12014,1,80.06,183,0
2016-11,2016,11,4,Beauty,South,78327,1344,11602,2,58.28,308,0
2016-11,2016,11,4,Beauty,East,91396,955,6420,2,95.7,194,0
2016-11,2016,11,4,Beauty,West,70068,1239,7840,1,56.55,235,0
2016-11,2016,11,4,Beauty,Central,94065,1797,8664,0,52.35,517,0
2016-12,2016,12,4,Electronics,North,155048,6461,10689,3,24.0,1632,0
2016-12,2016,12,4,Electronics,South,149686,3937,16881,0,38.02,1143,0
2016-12,2016,12,4,Electronics,East,148746,3396,17801,2,43.8,997,0
2016-12,2016,12,4,Electronics,West,136392,3776,15930,1,36.12,737,0
2016-12,2016,12,4,Electronics,Central,161326,2531,11810,1,63.74,484,0
2016-12,2016,12,4,Clothing,North,132738,2119,16552,1,62.64,567,0
2016-12,2016,12,4,Clothing,South,93574,1348,13012,2,69.42,172,0
2016-12,2016,12,4,Clothing,East,122399,4564,15512,2,26.82,604,0
2016-12,2016,12,4,Clothing,West,112794,3271,11983,3,34.48,844,0
2016-12,2016,12,4,Clothing,Central,114897,3539,12246,1,32.47,793,0
2016-12,2016,12,4,Home,North,121196,1963,6572,0,61.74,504,0
2016-12,2016,12,4,Home,South,93258,4584,9314,1,20.34,517,0
2016-12,2016,12,4,Home,East,118056,4014,6413,1,29.41,420,0
2016-12,2016,12,4,Home,West,121322,1283,13537,0,94.56,148,0
2016-12,2016,12,4,Home,Central,107657,2128,13985,2,50.59,364,0
2016-12,2016,12,4,Food,North,103731,1221,7066,1,84.96,244,0
2016-12,2016,12,4,Food,South,87438,1277,9313,1,68.47,161,0
2016-12,2016,12,4,Food,East,124891,2871,6968,1,43.5,295,0
2016-12,2016,12,4,Food,West,73683,1013,7663,2,72.74,148,0
2016-12,2016,12,4,Food,Central,85162,969,8851,2,87.89,255,0
2016-12,2016,12,4,Beauty,North,79839,2886,8184,1,27.66,628,0
2016-12,2016,12,4,Beauty,South,69886,785,9085,1,89.03,89,0
2016-12,2016,12,4,Beauty,East,99833,2232,13510,1,44.73,577,0
2016-12,2016,12,4,Beauty,West,66569,2557,4592,2,26.03,582,0
2016-12,2016,12,4,Beauty,Central,85799,932,8365,3,92.06,183,0
2017-01,2017,1,1,Electronics,North,50161,647,4176,2,77.53,66,0
2017-01,2017,1,1,Electronics,South,44089,1809,6437,1,24.37,372,0
2017-01,2017,1,1,Electronics,East,39339,427,3178,1,92.13,81,0
2017-01,2017,1,1,Electronics,West,41251,629,3452,2,65.58,153,0
2017-01,2017,1,1,Electronics,Central,53209,920,5590,3,57.84,160,0
2017-01,2017,1,1,Clothing,North,43241,996,5691,1,43.41,212,0
2017-01,2017,1,1,Clothing,South,34707,381,4622,2,91.09,68,0
2017-01,2017,1,1,Clothing,East,42683,493,4459,1,86.58,89,0
2017-01,2017,1,1,Clothing,West,36374,575,3592,1,63.26,159,0
2017-01,2017,1,1,Clothing,Central,35313,426,4960,2,82.89,50,0
2017-01,2017,1,1,Home,North,33213,593,3608,1,56.01,135,0
2017-01,2017,1,1,Home,South,23504,474,1506,2,49.59,60,0
2017-01,2017,1,1,Home,East,34378,459,4620,1,74.9,53,0
2017-01,2017,1,1,Home,West,33152,1439,3427,1,23.04,221,0
2017-01,2017,1,1,Home,Central,31279,648,2734,2,48.27,154,0
2017-01,2017,1,1,Food,North,24361,354,3244,0,68.82,59,0
2017-01,2017,1,1,Food,South,23428,433,1563,2,54.11,74,0
2017-01,2017,1,1,Food,East,25520,672,1506,2,37.98,74,0
2017-01,2017,1,1,Food,West,28816,609,4093,2,47.32,107,0
2017-01,2017,1,1,Food,Central,23906,1139,2184,0,20.99,218,0
2017-01,2017,1,1,Beauty,North,27609,535,2093,2,51.61,142,0
2017-01,2017,1,1,Beauty,South,22015,620,2213,1,35.51,178,0
2017-01,2017,1,1,Beauty,East,25266,390,3684,1,64.78,63,0
2017-01,2017,1,1,Beauty,West,18050,577,1328,2,31.28,159,0
2017-01,2017,1,1,Beauty,Central,22405,254,2061,2,88.21,73,0
2017-02,2017,2,1,Electronics,North,45459,544,4861,1,83.56,62,0
2017-02,2017,2,1,Electronics,South,44517,664,4286,1,67.04,189,0
2017-02,2017,2,1,Electronics,East,54966,559,5570,1,98.33,129,0
2017-02,2017,2,1,Electronics,West,44817,459,4129,0,97.64,105,0
2017-02,2017,2,1,Electronics,Central,43781,603,2305,2,72.61,176,0
2017-02,2017,2,1,Clothing,North,40729,410,2431,0,99.34,100,0
2017-02,2017,2,1,Clothing,South,32359,722,3033,1,44.82,153,0
2017-02,2017,2,1,Clothing,East,35016,1272,4379,2,27.53,319,0
2017-02,2017,2,1,Clothing,West,29941,1150,3887,1,26.04,136,0
2017-02,2017,2,1,Clothing,Central,27213,416,3743,2,65.42,45,0
2017-02,2017,2,1,Home,North,27533,298,1425,1,92.39,88,0
2017-02,2017,2,1,Home,South,33003,569,2077,2,58.0,108,0
2017-02,2017,2,1,Home,East,39543,425,4864,3,93.04,86,0
2017-02,2017,2,1,Home,West,24215,303,3273,1,79.92,77,0
2017-02,2017,2,1,Home,Central,31641,448,4613,2,70.63,50,0
2017-02,2017,2,1,Food,North,35588,1599,2982,2,22.26,267,0
2017-02,2017,2,1,Food,South,27082,788,3934,1,34.37,154,0
2017-02,2017,2,1,Food,East,31960,1308,4474,2,24.43,319,0
2017-02,2017,2,1,Food,West,26187,286,2064,1,91.56,31,0
2017-02,2017,2,1,Food,Central,28444,738,2133,1,38.54,76,0
2017-02,2017,2,1,Beauty,North,22744,508,1869,1,44.77,105,0
2017-02,2017,2,1,Beauty,South,22157,432,1512,1,51.29,69,0
2017-02,2017,2,1,Beauty,East,25748,709,3046,0,36.32,188,0
2017-02,2017,2,1,Beauty,West,18477,697,2138,3,26.51,205,0
2017-02,2017,2,1,Beauty,Central,23427,585,2139,3,40.05,130,0
2017-03,2017,3,1,Electronics,North,67717,1575,5299,3,42.99,296,0
2017-03,2017,3,1,Electronics,South,66167,2723,8023,2,24.3,732,0
2017-03,2017,3,1,Electronics,East,82547,1323,5622,1,62.39,202,0
2017-03,2017,3,1,Electronics,West,59429,1582,4709,1,37.57,323,0
2017-03,2017,3,1,Electronics,Central,73107,864,4770,0,84.61,182,0
2017-03,2017,3,1,Clothing,North,56566,2801,8419,2,20.19,787,0
2017-03,2017,3,1,Clothing,South,44222,505,3103,2,87.57,132,0
2017-03,2017,3,1,Clothing,East,65851,726,7370,0,90.7,201,0
2017-03,2017,3,1,Clothing,West,45850,463,3311,1,99.03,73,0
2017-03,2017,3,1,Clothing,Central,45288,603,5985,4,75.1,67,0
2017-03,2017,3,1,Home,North,47554,693,4607,2,68.62,111,0
2017-03,2017,3,1,Home,South,45138,568,2932,2,79.47,143,0
2017-03,2017,3,1,Home,East,48232,623,3442,2,77.42,94,0
2017-03,2017,3,1,Home,West,40360,945,3083,3,42.71,147,0
2017-03,2017,3,1,Home,Central,47063,984,5733,2,47.83,260,0
2017-03,2017,3,1,Food,North,40202,509,5210,0,78.98,76,0
2017-03,2017,3,1,Food,South,35512,792,5252,1,44.84,123,0
2017-03,2017,3,1,Food,East,48210,771,5120,3,62.53,134,0
2017-03,2017,3,1,Food,West,35899,373,3601,2,96.24,41,0
2017-03,2017,3,1,Food,Central,44089,645,5762,3,68.36,175,0
2017-03,2017,3,1,Beauty,North,31969,373,4674,3,85.71,101,0
2017-03,2017,3,1,Beauty,South,29970,437,1960,1,68.58,89,0
2017-03,2017,3,1,Beauty,East,40024,700,5693,2,57.18,158,0
2017-03,2017,3,1,Beauty,West,30858,427,4533,2,72.27,112,0
2017-03,2017,3,1,Beauty,Central,36013,914,3752,3,39.4,257,0
2017-04,2017,4,2,Electronics,North,63849,2817,8978,2,22.67,731,0
2017-04,2017,4,2,Electronics,South,66602,988,7102,2,67.41,208,0
2017-04,2017,4,2,Electronics,East,77085,898,5294,1,85.84,93,0
2017-04,2017,4,2,Electronics,West,57255,2112,6044,1,27.11,626,0
2017-04,2017,4,2,Electronics,Central,64593,1344,9262,1,48.06,305,0
2017-04,2017,4,2,Clothing,North,56692,746,8214,1,75.99,214,0
2017-04,2017,4,2,Clothing,South,46931,1347,5825,2,34.84,168,0
2017-04,2017,4,2,Clothing,East,60220,689,5007,2,87.4,195,0
2017-04,2017,4,2,Clothing,West,40267,1522,4628,2,26.46,213,0
2017-04,2017,4,2,Clothing,Central,51911,703,4328,0,73.84,132,0
2017-04,2017,4,2,Home,North,45522,884,3179,2,51.5,204,0
2017-04,2017,4,2,Home,South,32433,696,1925,2,46.6,151,0
2017-04,2017,4,2,Home,East,47512,921,4525,0,51.59,160,0
2017-04,2017,4,2,Home,West,35788,582,4810,1,61.49,141,0
2017-04,2017,4,2,Home,Central,47672,476,2737,1,100.15,123,0
2017-04,2017,4,2,Food,North,42328,460,4313,2,92.02,120,0
2017-04,2017,4,2,Food,South,33199,903,2720,2,36.77,196,0
2017-04,2017,4,2,Food,East,31752,376,3161,3,84.45,77,0
2017-04,2017,4,2,Food,West,36307,944,4525,3,38.46,276,0
2017-04,2017,4,2,Food,Central,45018,908,4039,1,49.58,155,0
2017-04,2017,4,2,Beauty,North,31359,1150,3235,2,27.27,161,0
2017-04,2017,4,2,Beauty,South,30191,1028,2142,2,29.37,243,0
2017-04,2017,4,2,Beauty,East,37658,525,2316,1,71.73,133,0
2017-04,2017,4,2,Beauty,West,29537,555,4349,2,53.22,59,0
2017-04,2017,4,2,Beauty,Central,28298,785,3590,1,36.05,192,0
2017-05,2017,5,2,Electronics,North,61569,900,4196,2,68.41,185,0
2017-05,2017,5,2,Electronics,South,56947,823,3192,2,69.19,92,0
2017-05,2017,5,2,Electronics,East,73035,1564,8160,1,46.7,223,0
2017-05,2017,5,2,Electronics,West,62396,753,9282,1,82.86,105,0
2017-05,2017,5,2,Electronics,Central,68845,2521,7945,2,27.31,506,0
2017-05,2017,5,2,Clothing,North,48972,560,5449,0,87.45,119,0
2017-05,2017,5,2,Clothing,South,43876,539,5804,3,81.4,133,0
2017-05,2017,5,2,Clothing,East,57372,1298,8224,2,44.2,305,0
2017-05,2017,5,2,Clothing,West,42546,2117,2672,2,20.1,362,0
2017-05,2017,5,2,Clothing,Central,53652,1371,7929,0,39.13,149,0
2017-05,2017,5,2,Home,North,54318,1351,5763,0,40.21,288,0
2017-05,2017,5,2,Home,South,39788,1772,5375,2,22.45,252,0
2017-05,2017,5,2,Home,East,60223,955,7224,2,63.06,277,0
2017-05,2017,5,2,Home,West,35189,430,3157,2,81.83,114,0
2017-05,2017,5,2,Home,Central,43928,472,4582,2,93.07,127,0
2017-05,2017,5,2,Food,North,43688,446,6378,2,97.96,66,0
2017-05,2017,5,2,Food,South,33438,445,3050,3,75.14,56,0
2017-05,2017,5,2,Food,East,37179,693,4003,0,53.65,94,0
2017-05,2017,5,2,Food,West,36937,560,3021,2,65.96,141,0
2017-05,2017,5,2,Food,Central,38411,492,3952,2,78.07,99,0
2017-05,2017,5,2,Beauty,North,39816,430,5775,2,92.6,96,0
2017-05,2017,5,2,Beauty,South,32393,507,1801,1,63.89,87,0
2017-05,2017,5,2,Beauty,East,39940,1336,4813,2,29.9,280,0
2017-05,2017,5,2,Beauty,West,32529,449,2661,2,72.45,57,0
2017-05,2017,5,2,Beauty,Central,33968,361,2836,2,94.09,101,0
2017-06,2017,6,2,Electronics,North,77411,858,9020,1,90.22,247,0
2017-06,2017,6,2,Electronics,South,57109,1119,2889,0,51.04,309,0
2017-06,2017,6,2,Electronics,East,72665,2490,9310,0,29.18,325,0
2017-06,2017,6,2,Electronics,West,62659,937,3545,2,66.87,231,0
2017-06,2017,6,2,Electronics,Central,75181,823,8991,2,91.35,107,0
2017-06,2017,6,2,Clothing,North,54162,1434,4360,2,37.77,219,0
2017-06,2017,6,2,Clothing,South,53616,546,3395,0,98.2,70,0
2017-06,2017,6,2,Clothing,East,45410,2048,3469,2,22.17,413,0
2017-06,2017,6,2,Clothing,West,44485,1145,5574,1,38.85,128,0
2017-06,2017,6,2,Clothing,Central,48928,2170,7042,1,22.55,623,0
2017-06,2017,6,2,Home,North,40929,461,2164,1,88.78,101,0
