id_reclamo,fecha,banco,area,texto
180,2025-03-26,Banco  Andes ,ventas,Un vendedor telefónico de BancoAndes insistió en que aceptara un producto que ya había rechazado antes hace unos días.
181,2025-03-26,BancoAndes,fraude_seguridad,Un tercero usó mis datos para solicitar un producto en BancoAndes a mi nombre y esto ya me tiene bastante molesto. 😡
182,2025-03-26,BancoAndes,comercial,El equipo comercial no quiere renegociar las condiciones de mi crédito. 😤
183,2025-03-27,BancoAndes,tecnologia,La clave digital de BancoAndes no reconoce mi clave aunque la ingreso correctamente ayer.
184,2025-03-27,BancoAndes,post_venta,Nadie en BancoAndes dejó de responder después de que firmé el contrato y sigo esperando una respuesta esta semana. Mi rut es 20.764.166-7.
185,2025-03-27,BancoAndes,post_venta,El área de post venta no da seguimiento a mi reclamo anterior sobre el mismo producto el mes pasado.
186,2025-03-27,Banco  Andes ,ventas,UN VENDEDOR TELEFÓNICO DE BANCOANDES ME PRESIONÓ PARA ACEPTAR UN PRODUCTO EN LA MISMA LLAMADA SIN QUE NADIE DEL BANCO SE HAGA RESPONSABLE.
187,2025-03-27,BancoAndes,fraude_seguridad,Un desconocido uso mi cuenta de BancoAndes para retiros que yo no hice. 😞 Pueden contactarme al +56 9 6603 8562.
188,2025-03-27,Banco Andes,post_venta,	El servicio de atención de BancoAndes tardó  semanas en  responder mi consulta inicial esta semana.
189,2025-03-27,BancoAndes,pre_venta,El área comercial de BancoAndes no me explicó bien los requisitos antes de postular a la tarjeta el mes pasado!!!
190,2025-03-28,BancoAndes,tecnologia,El sitio web de BancoAndes no me deja actualizar mis datos de contacto. 😡
191,2025-03-28,Banco  Andes ,tecnologia,	El portal de clientes de BancoAndes no carga  mis transacciones recientes hace  unos días.   
192,2025-03-28,BancoAndes,tecnologia,El sistema de BancoAndes muestra información desactualizada de mi cuenta ayer.
193,2025-03-28,BancoAndes,cobranza,El área de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes y hasta ahora nadie me ha dado una solución. 😞
194,2025-03-28,BancoAndes,post_venta,El área de post venta no me da soporte con mis dudas después de contratar el producto hace unos días.
195,2025-03-28,BancoAndes,post_venta,El área de post venta no resuelve mi duda sobre el estado de mi solicitud ya aprobada en las últimas semanas.
196,2025-03-28,BancoAndes,ventas,Un representante de ventas de BancoAndes insistió en ofrecerme un crédito de consumo sin que yo lo pidiera sin que nadie del banco se haga responsable.
197,2025-03-28,BancoAndes,fraude_seguridad,	Alguien intentó estafarme  haciéndose pasar por un ejecutivo  de BancoAndes esta semana. N° de reclamo anterior: RC-98829.
198,2025-03-28,BancoAndes,comercial,El equipo comercial me aplicó una comisión que no estaba en la oferta original el mes pasado!!
199,2025-03-28,bancoandes,comercial,El ejecutivo comercial no ha activado el beneficio que me ofrecieron al abrir la cuenta durante el fin de semana.<br>
200,2025-03-29,BancoAndes,pre_venta,"LA APLICACION DE BANCOANDES NO PERMITE DESCARGAR MIS COMPROBANTES DE PAGO EL MES PASADO.
Enviado desde mi celular Samsung"
201,2025-03-29,BancoAndes,cobranza,El departamento de cobranza de BancoAndes sigue enviándome cartas de cobro por una deuda pagada y sigo esperando una respuesta.
202,2025-03-29,BancoAndes,post_venta,BancoAndes no me entrega la informacion que me prometieron al firmar el mes pasado.
203,2025-03-29,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes me vendió un seguro sin explicarme bien las condiciones y sigo esperando una respuesta.
204,2025-03-29,BancoAndes,fraude_seguridad,<p>No sé quién realizó una transferencia desde mi cuenta de BancoAndes que no reconozco y hasta ahora nadie me ha dado una solución en las últimas semanas.</p>
205,2025-03-29,BancoAndes,fraude_seguridad,ALGUIEN ACCEDIÓ A MI CUENTA DE BANCOANDES SIN QUE YO LO AUTORIZARA HACE UNOS DÍAS.<BR>
206,2025-03-29,BancoAndes,comercial,El ejecutivo comercial cambió mi plan comercial sin mi consentimiento ayer. Mi rut es 19.562.172-8.
207,2025-03-29,BancoAndes,pre_venta,Un ejecutivo de BancoAndes me remitió a distintas áreas sin darme una respuesta clara en las últimas semanas!!!
208,2025-03-29,BancoAndes,pre_venta,Alguien del equipo de informaciones de BancoAndes no me informo sobre los costos asociados antes de que decidiera y hasta ahora nadie me ha dado una solucion durante el fin de semana.
209,2025-03-29,BancoAndes,pre_venta,UN EJECUTIVO DE BANCOANDES  TARDÓ SEMANAS EN RESPONDER MI CONSULTA INICIAL Y NO ENCUENTRO  CÓMO RESOLVERLO!!!
210,2025-03-30,BANCOANDES,tecnologia,La aplicación de BancoAndes no envía el código de verificación para iniciar sesión el mes pasado. Pueden contactarme al +56 9 8274 3850.
211,2025-03-30,BancoAndes,tecnologia,	El portal de  clientes de BancoAndes se  cierra sola  cada vez que intento pagar  una cuenta lo cual me  parece  una falta de respeto  hacia el  cliente.   
212,2025-03-30,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes me cobra comisiones que no estaban en el contrato original y hasta ahora nadie me ha dado una solución durante el fin de semana.
213,2025-03-30,BancoAndes,post_venta,Nadie en BancoAndes no da seguimiento a mi reclamo anterior sobre el mismo producto en las últimas semanas.
214,2025-03-30,BancoAndes,post_venta,El área de post venta me deja sin respuesta después de haber aceptado el producto y hasta ahora nadie me ha dado una solución el mes pasado. Pueden contactarme al +56 9 2580 5406.
215,2025-03-31,BancoAndes,tecnologia,	El sitio  web de BancoAndes no envía  el código de verificación para iniciar sesión y hasta ahora nadie me ha dado una solución durante el fin de semana.   
216,2025-03-31,BancoAndes,tecnologia,La aplicación de BancoAndes no permite descargar mis comprobantes de pago y sigo esperando una respuesta en las últimas semanas. 😞
217,2025-03-31,BancoAndes,tecnologia,La aplicación de BancoAndes muestra información desactualizada de mi cuenta hace unos días. ⏳ Mi rut es 13.732.598-5.
218,2025-03-31,BANCOANDES,cobranza,BancoAndes de BancoAndes no actualiza mi historial después de pagar la deuda en las últimas semanas. 🙄
219,2025-03-31,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes me ofreció condiciones distintas a las que después aparecieron en el contrato y hasta ahora nadie me ha dado una solución esta semana.
220,2025-04-01,BancoAndes,tecnologia,El sitio web de BancoAndes no carga mis transacciones recientes.
221,2025-04-01,BancoAndes,tecnologia,La banca en línea de BancoAndes no me deja actualizar mis datos de contacto ayer.
222,2025-04-01,BancoAndes,tecnologia,El&nbsp;sistema de BancoAndes no envía el código de verificación para iniciar sesión.
223,2025-04-01,BancoAndes,tecnologia,<p>El sitio web de  BancoAndes no me deja actualizar mis datos de  contacto y  sigo  esperando una  respuesta.   !!!</p>
224,2025-04-01,BancoAndes,cobranza,El equipo de cobranza de BancoAndes sigue enviándome cartas de cobro por una deuda pagada y hasta ahora nadie me ha dado una solución.
225,2025-04-01,BancoAndes,cobranza,El equipo de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes el mes pasado.
226,2025-04-01,BancoAndes,post_venta,Nadie en BancoAndes no resuelve mi duda sobre el estado de mi solicitud ya aprobada lo cual me parece una falta de respeto hacia el cliente en las ultimas semanas.
227,2025-04-01,BancoAndes,tecnologia,Un  ejecutivo de ventas  de  BancoAndes me ofreció  una tarjeta con  beneficios  que  después no eran reales  esta semana.   
228,2025-04-01,BancoAndes,fraude_seguridad,<p>Un desconocido me contactó por phishing usando el nombre de BancoAndes sin que nadie del banco se haga responsable en las últimas semanas.</p> 👎
229,2025-04-01,BancoAndes,comercial,"El ejecutivo comercial no aplica la tasa preferencial que se me ofrecio al contratar.
Gracias, espero respuesta pronto. Pueden contactarme al +56 9 2228 9228."
230,2025-04-01,BancoAndes,pre_venta,Nadie en el área comercial no cumple las condiciones pactadas para la renovación de mi producto hace unos días.
231,2025-04-02,BancoAndes,tecnologia,El sistema de BancoAndes no genera mi cartola mensual y esto ya me tiene bastante molesto.
232,2025-04-02,BancoAndes,tecnologia,	La  clave digital de  BancoAndes muestra información  desactualizada  de  mi cuenta  esta semana.   ??? 😠
233,2025-04-02,BancoAndes,tecnologia,El sistema de BancoAndes se demora muchísimo en cargar cualquier operación hace unos días.
234,2025-04-02,Banco Andes,tecnologia,La banca en línea de BancoAndes no me deja actualizar mis datos de contacto en las últimas semanas. 🙄
235,2025-04-02,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me cobró un interés más alto del que se había acordado y sigo esperando una respuesta. 😡
236,2025-04-02,Banco  Andes ,post_venta,El área de post venta ignora mis mensajes desde que activé la cuenta nueva.
237,2025-04-02,bancoandes,ventas,	Un asesor comercial de BancoAndes me llamó de un número desconocido para  ofrecerme un préstamo  ayer.   
238,2025-04-02,BancoAndes,ventas,UN REPRESENTANTE DE VENTAS DE BANCOANDES ME LLAMÓ DE UN NÚMERO DESCONOCIDO PARA OFRECERME UN PRÉSTAMO ESTA SEMANA.
239,2025-04-02,BANCOANDES,ventas,Un representante de ventas de BancoAndes me presionó  para aceptar  un producto en  la  misma llamada sin que nadie del  banco  se  haga responsable  durante  el fin  de  semana.
240,2025-04-03,BancoAndes,tecnologia,El sistema de BancoAndes no me deja actualizar mis datos de contacto lo cual me parece una falta de respeto hacia el cliente en las últimas semanas. 🙄
241,2025-04-03,BancoAndes,post_venta,BancoAndes dejo de responder despues de que firme el contrato. 😠 Pueden contactarme al +56 9 8016 6090.
242,2025-04-03,BANCOANDES,ventas,Un representante de ventas de BancoAndes me llamó para renovarme un producto sin mi autorización y hasta ahora nadie me ha dado una solución. N° de reclamo anterior: RC-76254.
243,2025-04-04,BancoAndes,tecnologia,La aplicación de BancoAndes se demora muchísimo en cargar cualquier operación y no encuentro cómo resolverlo. Pueden contactarme al +56 9 9708 8496.
244,2025-04-04,BancoAndes,post_venta,El servicio de soporte no me da soporte con mis dudas después de contratar el producto sin que nadie del banco se haga responsable.
245,2025-04-04,BancoAndes,ventas,Un representante de ventas de BancoAndes siguió llamando después de que le dije que no me interesaba y hasta ahora nadie me ha dado una solución el mes pasado.
246,2025-04-04,BancoAndes,tecnologia,	No sé quién cambió mi clave de  BancoAndes sin  que  yo  lo hiciera en  las últimas semanas?!
247,2025-04-04,BancoAndes,comercial,BancoAndes cambió las  condiciones comerciales sin avisarme  en  las últimas semanas... Pueden contactarme al +56 9 2385 9989.
248,2025-04-04,BancoAndes,comercial,El área comercial aplicó condiciones distintas a las que figuraban en la propuesta comercial y hasta ahora nadie me ha dado una solución el mes pasado. 😤
249,2025-04-05,BancoAndes,tecnologia,El portal de clientes de BancoAndes no reconoce mi clave aunque la ingreso correctamente y sigo esperando una respuesta esta semana. Pueden contactarme al +56 9 7576 4904.
250,2025-04-05,BancoAndes,cobranza,"No sé quién usó mi cuenta de BancoAndes para retiros que yo no hice lo cual me parece una falta de respeto hacia el cliente esta semana.
Enviado desde mi iPhone"
251,2025-04-05,BancoAndes,fraude_seguridad,Un desconocido realizó una transferencia desde mi cuenta de BancoAndes que no reconozco sin que nadie del banco se haga responsable?!
252,2025-04-05,BancoAndes,ventas,"Un tercero generó cargos fraudulentos en mi tarjeta de BancoAndes y esto ya me tiene bastante molesto.
--
Atte, cliente BancoAndes"
253,2025-04-05,BancoAndes,pre_venta,El servicio de atención de BancoAndes me dijo que me llamarían con más información y nunca lo hicieron en las últimas semanas.
254,2025-04-06,BancoAndes,post_venta,EL SERVICIO DE SOPORTE NO ME AYUDA A ENTENDER LOS COBROS DE MI CUENTA RECIÉN ABIERTA Y ESTO YA ME TIENE BASTANTE MOLESTO AYER???
255,2025-04-06,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes me presiono para aceptar un producto en la misma llamada.
256,2025-04-06,BancoAndes,ventas,Un asesor comercial de BancoAndes me vendio un seguro sin explicarme bien las condiciones hace unos dias. 🙄
257,2025-04-06,BancoAndes,fraude_seguridad,"Alguien  logró acceder a  mi banca en línea de BancoAndes sin  mi consentimiento.   
Enviado desde mi iPhone"
258,2025-04-06,BancoAndes,fraude_seguridad,No se quien realizo una transferencia desde mi cuenta de BancoAndes que no reconozco y esto ya me tiene bastante molesto. 👎
259,2025-04-06,BancoAndes,pre_venta,El área comercial de BancoAndes me remitió a distintas áreas sin darme una respuesta clara y esto ya me tiene bastante molesto esta semana. Pueden contactarme al +56 9 9210 3117.
260,2025-04-07,BancoAndes,tecnologia,	El  sistema de BancoAndes no  carga mis transacciones recientes.   
261,2025-04-07,BancoAndes,tecnologia,La banca en línea de BancoAndes marca error de sistema constantemente hace unos días.
262,2025-04-07,BancoAndes,post_venta,BancoAndes me deja sin respuesta después de haber aceptado el producto ayer.
263,2025-04-07,Banco  Andes ,ventas,	Un  representante de ventas de  BancoAndes me  llamo para renovarme un  producto  sin mi autorizacion el mes pasado.   
264,2025-04-07,BancoAndes,ventas,"Alguien del equipo de ventas de BancoAndes me contactó varias veces el mismo día ofreciéndome productos distintos y sigo esperando una respuesta el mes pasado. 😠
Gracias, espero respuesta pronto."
265,2025-04-07,BancoAndes,ventas,	UN VENDEDOR TELEFÓNICO DE BANCOANDES  ME CONTACTÓ FUERA DE  HORARIO PARA  OFRECERME  UNA TARJETA  NUEVA LO  CUAL  ME PARECE UNA FALTA DE RESPETO  HACIA  EL  CLIENTE ESTA SEMANA.   
266,2025-04-07,BancoAndes,fraude_seguridad,Una persona no autorizada realizó una transferencia desde mi cuenta de BancoAndes que no reconozco y no encuentro cómo resolverlo. Pueden contactarme al +56 9 5481 5832.
267,2025-04-07,BancoAndes,fraude_seguridad,Alguien clonó mi tarjeta de BancoAndes y BancoAndes no reaccionó a tiempo hace unos días.
268,2025-04-08,Banco Andes,tecnologia,El sitio web de BancoAndes se cierra sola cada vez que intento pagar una cuenta esta semana.
269,2025-04-08,BancoAndes,cobranza,El departamento de cobranza de BancoAndes me esta cobrando una multa que no esta justificada en las ultimas semanas.
270,2025-04-08,BancoAndes,cobranza,El equipo de cobranza de BancoAndes sigue enviándome cartas de cobro por una deuda pagada esta semana.
271,2025-04-08,BancoAndes,cobranza,Nadie en BancoAndes no me contacta para revisar cómo va mi producto contratado sin que nadie del banco se haga responsable ayer.
272,2025-04-08,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes siguió llamando después de que le dije que no me interesaba sin que nadie del banco se haga responsable.
273,2025-04-08,BANCOANDES,fraude_seguridad,No sé quién accedió a mi cuenta de BancoAndes sin que yo lo autorizara.
